"","full_text","Handle","text"
"4547","@CassBridge Sorry I missed all the tweets as I was in a talk :)","carly"," CassBridge Sorry I missed all the tweets as I was in a talk   "
"4548","@natashamitchell Thank you","carly"," natashamitchell Thank you"
"4549","So happy and honoured to be in conversation with one of my besties Renay Barker-Mulholland (@FnFeminist) at St Kilda Library tonight. Just so fun. 

Image: Carly and Renay, looking Fucking Fabulous, under a tree. https://t.co/Ny7YHzJlOX","carly","So happy and honoured to be in conversation with one of my besties Renay Barker Mulholland   FnFeminist  at St Kilda Library tonight  Just so fun  

Image  Carly and Renay  looking Fucking Fabulous  under a tree  "
"4550","I wore this tonight and felt fucking fabulous. https://t.co/qELlaRHnkQ","carly","I wore this tonight and felt fucking fabulous  "
"4551","RT @TraceySpicer: No shit, Sherlock. 

Why are governments only taking notice now...? #longcovid","carly","RT  TraceySpicer  No shit  Sherlock  

Why are governments only taking notice now      longcovid"
"4552","RT @SarahStivens: The burden shouldn’t be on us to challenge assumptions. We do that work every day already.","carly","RT  SarahStivens  The burden shouldn t be on us to challenge assumptions  We do that work every day already "
"4553","RT @SarahStivens: I would like people to look right at my disabilities and love me because of, not in spite of them. Maybe if people weren’…","carly","RT  SarahStivens  I would like people to look right at my disabilities and love me because of  not in spite of them  Maybe if people weren  "
"4554","@melissasavage Yep. What game is engrossing enough to want to spent that long in the toilet?","carly"," melissasavage Yep  What game is engrossing enough to want to spent that long in the toilet "
"4555","I wore this today and felt fucking fabulous. https://t.co/N16Eqp787g","carly","I wore this today and felt fucking fabulous  "
"4556","Where do men go when they go to the toilet? Is there a secret door in there where they escape to another country? Seriously, I've been through American airport customs quicker than a man going to the toilet.","carly","Where do men go when they go to the toilet  Is there a secret door in there where they escape to another country  Seriously  I ve been through American airport customs quicker than a man going to the toilet "
"4557","In my Disability Day speeches' Acknowledgement of Country, I've been giving shoutouts to Aboriginal Disabled writers. Go seek out books by @BGayleKennedy and @AmyThunig from your bookstore or library 🖤💛❤️","carly","In my Disability Day speeches  Acknowledgement of Country  I ve been giving shoutouts to Aboriginal Disabled writers  Go seek out books by  BGayleKennedy and  AmyThunig from your bookstore or library "
"4558","On the busiest day of the work year, don't attempt to set up your new phone. You'll get flustered, and your sim will flip out of your old phone, onto the floor and under your bed. You'll need giant tongs to retrieve it. Having a stiff drink before our event @FnFeminist 😂","carly","On the busiest day of the work year  don t attempt to set up your new phone  You ll get flustered  and your sim will flip out of your old phone  onto the floor and under your bed  You ll need giant tongs to retrieve it  Having a stiff drink before our event  FnFeminist "
"4559","I'm five foot one","carly","I m five foot one"
"4560","I am five foot one. https://t.co/eYQkkeSvYO","carly","I am five foot one  "
"4561","RT @HChristinaR: Hmm, is anybody else bothered by this approach? Put it back onto disabled people to address the prejudice, to explain disa…","carly","RT  HChristinaR  Hmm  is anybody else bothered by this approach  Put it back onto disabled people to address the prejudice  to explain disa "
"4562","Oh Christine McVie.  You made loving fun. 

Rest in power. 

https://t.co/a9WZxQRh84","carly","Oh Christine McVie   You made loving fun  

Rest in power  

"
"4563","RT @adamfare1996: Intersectionality is a key part of being a more inclusive and progressive society.

If your ""inclusion"" discriminates ano…","carly","RT  adamfare1996  Intersectionality is a key part of being a more inclusive and progressive society 

If your  inclusion  discriminates ano "
"4564","RT @KirstyWebeck: Most of the cities for my 2023 tour go on sale on Friday! Don’t forget to join my mailing list for the details! 

I am do…","carly","RT  KirstyWebeck  Most of the cities for my 2023 tour go on sale on Friday  Don t forget to join my mailing list for the details  

I am do "
"4565","RT @JillianWeise: I have not had the emotional nor psychological capacity to do further research on this yet. I am going to do that now. In…","carly","RT  JillianWeise  I have not had the emotional nor psychological capacity to do further research on this yet  I am going to do that now  In "
"4566","RT @JillianWeise: This has been sitting heavy on my heart. Idk where to put it. So I'm putting it here.

I learned today that the drug we o…","carly","RT  JillianWeise  This has been sitting heavy on my heart  Idk where to put it  So I m putting it here 

I learned today that the drug we o "
"4567","@BlytheByName @SummerMayFinlay Will never forget. I was 23ish, overwhelmed in a job I didn't understand how to do, bullied when I'd take leave for hospital stays and visits. And when I talked to that woman about it, that was her reply.","carly"," BlytheByName  SummerMayFinlay Will never forget  I was 23ish  overwhelmed in a job I didn t understand how to do  bullied when I d take leave for hospital stays and visits  And when I talked to that woman about it  that was her reply "
"4568","This. And tell an adult. 💕 https://t.co/IIKUgqHKhv","carly","This  And tell an adult   "
"4569","RT @nadinevoncohen: FUCK YEAH SO MORRISON GETS HANDSHAKES AND BEN ROBERTS-SMITH GETS ANOTHER MEDAL THIS FUCKING COUNTRY I SWEAR","carly","RT  nadinevoncohen  FUCK YEAH SO MORRISON GETS HANDSHAKES AND BEN ROBERTS SMITH GETS ANOTHER MEDAL THIS FUCKING COUNTRY I SWEAR"
"4570","@BlondeHistorian @GuideDogAva What a good girl","carly"," BlondeHistorian  GuideDogAva What a good girl"
"4571","@MrBrokenEyes I reckon you're  close to 180 cm","carly"," MrBrokenEyes I reckon you re  close to 180 cm"
"4572","RT @AndersenNikki: It's #Disability Action Week and here are some great books by disabled authors that you should all read. @carlyfindlay @…","carly","RT  AndersenNikki  It s  Disability Action Week and here are some great books by disabled authors that you should all read   carlyfindlay   "
"4573","@AndersenNikki @chloeshayden @fi_murphy_ @kyliemaslen Thank you","carly"," AndersenNikki  chloeshayden  fi murphy   kyliemaslen Thank you"
"4574","I'm also thankful to the allies who have supported the day by running news stories, asking and paying disabled people to write and speak, posting on social media, stepping aside to make room. 

But I also feel the allies who celebrate other diverse days seem to forget disability.","carly","I m also thankful to the allies who have supported the day by running news stories  asking and paying disabled people to write and speak  posting on social media  stepping aside to make room  

But I also feel the allies who celebrate other diverse days seem to forget disability "
"4575","Bracing myself to be disappointed by supposed allies (orgs and individuals) totally ignoring Disability Day this week.","carly","Bracing myself to be disappointed by supposed allies  orgs and individuals  totally ignoring Disability Day this week "
"4576","@SummerMayFinlay No. But I was once told I was hurt by some bullying that was  happening to me because I don't have children and so have too much time to dwell on the bullying. A woman said that.","carly"," SummerMayFinlay No  But I was once told I was hurt by some bullying that was  happening to me because I don t have children and so have too much time to dwell on the bullying  A woman said that "
"4577","@MJ_Leaver Oh my goodness precious girl - enjoy 💕","carly"," MJ Leaver Oh my goodness precious girl   enjoy "
"4578","RT @the_tweedy: With fewer resources (in pretty much every sense), disabled people find ways to ""shovel the sidewalk"" for one another (and…","carly","RT  the tweedy  With fewer resources  in pretty much every sense   disabled people find ways to  shovel the sidewalk  for one another  and "
"4579","RT @the_tweedy: I've noticed that when it snows, I -- a disabled person for whom the task of shoveling the sidewalk is comparatively more d…","carly","RT  the tweedy  I ve noticed that when it snows  I    a disabled person for whom the task of shoveling the sidewalk is comparatively more d "
"4580","@the_tweedy This","carly"," the tweedy This"
"4581","RT @the_tweedy: And this is something we see all the damn time! Nondisabled people, with greater resources at their disposal for meeting ac…","carly","RT  the tweedy  And this is something we see all the damn time  Nondisabled people  with greater resources at their disposal for meeting ac "
"4582","@DrEmmaBeckett I'm so very sorry, Emma. It must be heartbreaking and exhausting for you.","carly"," DrEmmaBeckett I m so very sorry  Emma  It must be heartbreaking and exhausting for you "
"4583","RT @MeanderingPark: Telling a patient to lose weight without first checking 

their diet/exercise/health conditions/mental health history/t…","carly","RT  MeanderingPark  Telling a patient to lose weight without first checking 

their diet exercise health conditions mental health history t "
"4584","RT @AmyMarksMyWords: Thread If you're unsure what to charge I'm no expert but think about the costs to get there + any extra stuff you need…","carly","RT  AmyMarksMyWords  Thread If you re unsure what to charge I m no expert but think about the costs to get there + any extra stuff you need "
